sampleID	bioSampleID	dataset	target_gene	marker	molecule	Tara_biome_original	expedition	basin	area	watling_basins	Biome	Tara_depth_nominal	province	station	deployment	core	pseudoreplicate	samp_size	samp_mat_process	samp_collect_device	collection_timestamp	collection_date	latitude	longitude	lower_size_...µm	upper_size_...µm	size_class	depth	primprod	calcite	nitrate	PAR_mean	ph	silicate	sst_mean	sst_range	srf_current	slope	PIC_mean	POC_mean	tsm_mean	sb_nitrate	sb_o2dissolve	sb_o2utilized	sb_silicate	sb_temp	phosphate	sb_salinity	wat_col_temp	seafloor_depth	POC_seafloor	POC_export
SAMEA2731982	ERR1755974	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	South Pacific Ocean		DCM	100		TARA_127									-6.6382	-152.5141	5.00	20.00	nano	100	274.839111328125	6.48469877243042	2	49.6946601867676	8.1830005645752	2	28	1	-0.0912128314375877	1.93899500370026	79.7368774414062	47.0370101928711	0.0694343522191048	34.8239288330078	4.09430599212646	3.66099691390991	132.997802734375	1.3761819601059	0.481000006198883	34.7939910888672	7.96908283233643	-4931.62109375	1.582346952	6.4697961807251
SAMEA2731987	ERR1755976	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_128									0.0193	-153.7487	180.00	2000.00	meso	5	451.243194580078	6.12614297866821	3	51.1692581176758	8.17605972290039	2	26	1	-0.250844687223434	0.173763200640678	80.1631622314453	63.4105606079102	0.103841498494148	34.7724685668945	4.1455659866333	3.59406590461731	135.615997314453	1.38507401943207	0.534936904907227	34.7123603820801	7.49339818954468	-4771.3271484375	2.346463068	9.08455848693848
SAMEA2731992	ERR1755938	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_128									0.0078	-153.6265	5.00	20.00	nano	5	451.57470703125	6.8136739730835	3	51.0963897705078	8.17605113983154	2	26	1	-0.250606298446655	0.107660301029682	79.3511428833008	63.5932693481445	0.104516699910164	34.835620880127	4.12701892852783	3.60940098762512	136.147003173828	1.38888001441956	0.533983290195465	34.712818145752	7.49036407470703	-4763.8388671875	2.346463068	9.08455848693848
SAMEA2731996	ERR1755905	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_147									33.0096	-66.547	180.00	2000.00	meso	5	334.914398193359	7.95492506027222	0	36.2558097839355	8.22776699066162	0	23	8	-0.0706761702895164	0.169388398528099	80.0337371826172	43.0367584228516	0.0917091965675354	19.7950305938721	5.98623704910278	1.65224194526672	39.3497581481934	2.25602602958679	0.0436991192400455	35.4549217224121	11.4905099868774	-4969.00390625	1.720474793	2.77403330802917
SAMEA2731999	ERR1756265	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	40		TARA_150									35.8777	-37.1969	5.00	20.00	nano	40	366.424987792969	7.44451189041138	1	37	8.23864269256592	1	20.1553192138672	7.55892181396484	-0.0148060601204634	0.692330420017242	83.5650863647461	50.9830703735352	0.120558097958565	19.5907001495361	6.04020023345947	1.46539998054504	26.6954002380371	2.86520004272461	0.0712893530726433	35.4653091430664	10.4992799758911	-3140.15405273438	2.833466736	3.3445770740509
SAMEA2732005	ERR1756225	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	40		TARA_150									35.8605	-37.178	20.00	180.00	micro	40	366.424987792969	7.44451189041138	1	37	8.23864269256592	1	20.1553192138672	7.55892181396484	-0.0148060601204634	0.692330420017242	83.5650863647461	50.7651405334473	0.120558097958565	19.5907001495361	6.04020023345947	1.46539998054504	26.6954002380371	2.86520004272461	0.0712893530726433	35.4653091430664	10.4992799758911	-3140.15405273438	2.833466736	3.3445770740509
SAMEA2732026	ERR1756009	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	South Pacific Ocean		DCM	165		TARA_112									-23.2488	-129.4608	180.00	2000.00	meso	165	132.939498901367	7.37514400482178	2	41	8.20699977874756	2	25	4	-0.0241432692855597	1.29400599002838	76.5379104614258	19.9090805053711	0.0329553596675396	37.2299003601074	3.80850005149841	3.85199999809265	128.686492919922	1.71809995174408	0.169200003147125	34.7821197509766	8.57944965362549	-3466.18310546875	0.632016663	4.51033210754395
SAMEA2732035	ERR1756001	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_128									0.008	-153.7022	20.00	180.00	micro	5	451.243194580078	6.12614297866821	3	51.1692581176758	8.17605972290039	2	26	1	-0.250844687223434	0.173763200640678	80.1631622314453	63.5396308898926	0.103841498494148	34.7724685668945	4.1455659866333	3.59406590461731	135.615997314453	1.38507401943207	0.534936904907227	34.7123603820801	7.49339818954468	-4771.3271484375	2.346463068	9.08455848693848
SAMEA2732042	ERR1756155	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	South Pacific Ocean		DCM	40		TARA_128									0.001	-153.6387	5.00	20.00	nano	40	451.57470703125	6.8136739730835	3	51.0963897705078	8.17605113983154	2	26	1	-0.250606298446655	0.107660301029682	79.3511428833008	63.5932693481445	0.10456919670105	34.835620880127	4.12701892852783	3.60940098762512	136.147003173828	1.38888001441956	0.533983290195465	34.712818145752	7.49036407470703	-4763.8388671875	2.346463068	9.08455848693848
SAMEA2732044	ERR1755916	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_147									32.9997	-66.5655	20.00	180.00	micro	5	334.914398193359	7.95492506027222	0	36.2558097839355	8.22776699066162	0	23	8	-0.0706761702895164	0.169388398528099	80.0337371826172	43.0367584228516	0.0917091965675354	19.7950305938721	5.98623704910278	1.65224194526672	39.3497581481934	2.25602602958679	0.0436991192400455	35.4549217224121	11.4905099868774	-4969.00390625	1.655869835	2.77403330802917
SAMEA2732052	ERR1756285	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_151									36.1631	-29.0143	180.00	2000.00	meso	5	354.669403076172	7.02215003967285	1	36.1770401000977	8.2430248260498	1	20	7	-0.00614717602729797	0.717035710811615	79.0782470703125	49.5979804992676	0.116898901760578	21.0774803161621	5.54723310470581	2.02838802337646	36.7159194946289	2.77290105819702	0.0635306164622307	35.4057312011719	9.89548301696777	-3472.85400390625	2.883890651	4.50699043273926
SAMEA2732056	ERR1755901	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_151									36.15	-28.9989	20.00	180.00	micro	5	354.669403076172	7.02215003967285	1	36.1770401000977	8.2430248260498	1	20	7	-0.00614717602729797	0.717035710811615	79.0782470703125	49.5979804992676	0.116898901760578	21.0774803161621	5.54723310470581	2.02838802337646	36.7159194946289	2.77290105819702	0.0635306164622307	35.4057312011719	9.89548301696777	-3472.85400390625	2.923477738	4.50699043273926
SAMEA2732058	ERR1759710	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	80		TARA_151									36.1765	-28.9694	180.00	2000.00	meso	80	354.669403076172	7.02215003967285	1	36.1770401000977	8.2430248260498	1	20	7	-0.00614717602729797	0.717035710811615	79.0782470703125	49.5979804992676	0.116898901760578	21.0774803161621	5.54723310470581	2.02838802337646	36.7159194946289	2.77290105819702	0.0635306164622307	35.4057312011719	9.89548301696777	-3472.85400390625	2.923477738	4.50699043273926
SAMEA2732073	ERR1756190	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	40		TARA_150									35.7867	-37.0916	180.00	2000.00	meso	40	366.846588134766	7.27117681503296	1	37	8.23900032043457	1	20.7866497039795	7.79985380172729	-0.0144119700416923	1.23802995681763	81.2658767700195	50.7265510559082	0.116728998720646	19.5894603729248	6.03967523574829	1.46554601192474	26.6916408538818	2.8651270866394	0.0702320113778114	35.4806213378906	10.7217998504639	-2974.18603515625	2.833466736	3.37154698371887
SAMEA2732077	ERR1879738	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_147									32.9701	-66.5548	5.00	20.00	nano	5	334.914398193359	7.95492506027222	0	36.2558097839355	8.22776699066162	0	23	8	-0.0706761702895164	0.169388398528099	80.0337371826172	43.0367584228516	0.0917091965675354	19.7950305938721	5.98623704910278	1.65224194526672	39.3497581481934	2.25602602958679	0.0436991192400455	35.4549217224121	11.4905099868774	-4969.00390625	1.655869835	2.77403330802917
SAMEA2732085	ERR1755915	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_151									36.1399	-28.9689	5.00	20.00	nano	5	354.669403076172	7.02215003967285	1	36.1770401000977	8.2430248260498	1	20	7	-0.00614717602729797	0.717035710811615	79.0782470703125	49.5979804992676	0.116898901760578	21.0774803161621	5.54723310470581	2.02838802337646	36.7159194946289	2.77290105819702	0.0635306164622307	35.4057312011719	9.89548301696777	-3472.85400390625	2.923477738	4.50699043273926
SAMEA2732088	ERR1759707	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	80		TARA_151									36.1736	-29.003	20.00	180.00	micro	80	354.669403076172	7.02215003967285	1	36.1770401000977	8.2430248260498	1	20	7	-0.00614717602729797	0.717035710811615	79.0782470703125	49.5979804992676	0.116898901760578	21.0774803161621	5.54723310470581	2.02838802337646	36.7159194946289	2.77290105819702	0.0635306164622307	35.4057312011719	9.89548301696777	-3472.85400390625	2.883890651	4.50699043273926
SAMEA2732095	ERR1756122	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_150									35.8641	-37.1831	5.00	20.00	nano	5	366.424987792969	7.44451189041138	1	37	8.23864269256592	1	20.1553192138672	7.55892181396484	-0.0148060601204634	0.692330420017242	83.5650863647461	50.7651405334473	0.120558097958565	19.5907001495361	6.04020023345947	1.46539998054504	26.6954002380371	2.86520004272461	0.0712893530726433	35.4653091430664	10.4992799758911	-3140.15405273438	2.833466736	3.3445770740509
SAMEA2732099	ERR1756106	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	5		TARA_148									31.7432	-64.1967	180.00	2000.00	meso	5	308	7.06137323379517	0	37.9631881713867	8.21418190002441	0	23	8	0.00662094121798873	0.304304897785187	72.2554779052734	37.9131813049316	0.0802016928792	16.9440002441406	6.05109977722168	1.54770004749298	34.5231018066406	2.25410008430481	0.0309999994933605	35.440601348877	11.2183504104614	-4545.93896484375	1.872035723	2.93008351325989
SAMEA2732120	ERR1756031	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_095									NA	NA	5.00	20.00	nano	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA
SAMEA2732135	ERR1756247	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_131									22.7267	-157.9955	20.00	180.00	micro	5	234.779998779297	5	0	44	8.26509094238281	2	25	3	-0.0459291189908981	0.243144795298576	71.2728729248047	32.8666801452637	0.0456444211304188	36.558650970459	3.51873397827148	4.22397422790527	153.565902709961	1.49251997470856	0.129238992929459	34.6082496643066	7.27331399917603	-4748.0400390625	1.38608874	3.80823922157288
SAMEA2732139	ERR1756276	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_131									22.7091	-158.0247	5.00	20.00	nano	5	233.370300292969	5	0	44	8.2656078338623	2	25	3	-0.0469051599502563	0.22672900557518	71.2728729248047	33.1272392272949	0.0454991310834885	36.5948791503906	3.63876700401306	4.1482048034668	153.07080078125	1.50097799301147	0.1256442964077	34.6077117919922	7.27826404571533	-4774.130859375	1.377848037	3.80823922157288
SAMEA2732161	ERR1879698	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_091									-34.1673	-73.0902	180.00	2000.00	meso	5	1289.68005371094	0	4	38	8.19781589508057	3	14.96755027771	4	-0.0506447590887547	4.65134382247925	88.2153778076172	168.293304443359	0.399851888418198	35.1837692260742	3.88407802581787	3.86800694465637	126.763298034668	1.78390002250671	0.66832822561264	34.5337715148926	5.38004207611084	-4541.18505859375	15.29528596	15.902663230896
SAMEA2732187	ERR1755882	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_091									-34.1684	-73.0906	20.00	180.00	micro	5	1289.68005371094	0	4	38	8.19781589508057	3	14.96755027771	4	-0.0506447590887547	4.65134382247925	88.2153778076172	168.293304443359	0.399851888418198	35.1837692260742	3.88407802581787	3.86800694465637	126.763298034668	1.78390002250671	0.66832822561264	34.5337715148926	5.38004207611084	-4541.18505859375	15.29528596	15.902663230896
SAMEA2732192	ERR1756011	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_093									-34.0374	-73.09	180.00	2000.00	meso	5	1245.125	0	4	38	8.19896411895752	3	15	4	-0.0515858009457588	2.48958706855774	86.9036483764648	163.997192382812	0.396470904350281	35.1355400085449	3.87834000587463	3.87382507324219	127.153396606445	1.78201794624329	0.66464900970459	34.5363006591797	5.37304306030273	-5214.15478515625	15.29528596	15.902663230896
SAMEA2732195	ERR1756000	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_097									-28.2025	-107.5659	20.00	180.00	micro	5	113.924003601074	8.93168067932129	3	40	8.20899963378906	3	22	5	0.00544774578884244	1.41226196289062	77.8487014770508	21.2845993041992	0.0350587107241154	34.7430000305176	3.71140003204346	3.97490000724792	125.96549987793	1.83210003376007	0.232800006866455	34.7050590515137	7.97297620773315	-2307.962890625	0.920123905	2.81114840507507
SAMEA2732201	ERR1756015	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_099									-21.1769	-104.9163	180.00	2000.00	meso	5	131	8.04191398620605	3	44	8.21199989318848	3	23	3	-0.0712923035025597	0.142319396138191	93.966667175293	22.4778099060059	0.0342702008783817	36.8631286621094	3.48591303825378	4.2109580039978	133.770492553711	1.83729994297028	0.326715499162674	34.8289108276367	8.0121898651123	-3868.5849609375	0.820823972	6.80131864547729
SAMEA2732202	ERR1756156	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_099									-21.1526	-104.8117	20.00	180.00	micro	5	131	8.06164169311523	3	43.8757514953613	8.21199989318848	3	23	3	-0.0745346918702126	0.480808913707733	95.0879135131836	22.5476398468018	0.0345890708267689	36.8637390136719	3.48264908790588	4.21144819259644	133.77099609375	1.8374810218811	0.328959792852402	34.8296890258789	7.99532222747803	-3801.38403320312	0.820823972	6.80131864547729
SAMEA2732203	ERR1756052	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_099									-21.1584	-104.8314	5.00	20.00	nano	5	131	8.06164169311523	3	43.8757514953613	8.21199989318848	3	23	3	-0.0745346918702126	0.480808913707733	95.0879135131836	22.5476398468018	0.0345890708267689	36.8637390136719	3.48264908790588	4.21144819259644	133.77099609375	1.8374810218811	0.328959792852402	34.8296890258789	7.99532222747803	-3801.38403320312	0.820823972	6.80131864547729
SAMEA2732208	ERR1756098	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	80		TARA_129									6.6261	-153.07	20.00	180.00	micro	80	313.568389892578	7.74817609786987	2	41	8.21818065643311	2	28	1	0.247495502233505	0.632156610488892	81.0487289428711	45.9791793823242	0.0614757612347603	35.5364990234375	3.98692989349365	3.76376795768738	141.952606201172	1.42707300186157	0.341352611780167	34.6396217346191	6.98301887512207	-5021.68603515625	1.386195455	7.28676271438599
SAMEA2732214	ERR1756055	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_135									33.0007	-121.8701	5.00	20.00	nano	5	623.432983398438	0	0	36	8.17602729797363	2	15	4	-0.00853270292282104	0.617668092250824	81.1574478149414	96.1913833618164	0.232970103621483	37.6511688232422	3.01431798934937	4.75892496109009	176.556396484375	1.5110559463501	0.393443614244461	34.3689002990723	5.22548484802246	-4029.15087890625	4.739734504	5.04659223556519
SAMEA2732231	ERR1756124	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	South Atlantic Ocean		Surface	5		TARA_080									-40.6487	-52.1511	180.00	2000.00	meso	5	775.106506347656	0	5	33	8.06703281402588	3	17	5	0.0656324774026871	0.306302696466446	79.1514511108398	97.9744873046875	0.282483398914337	33.7199287414551	5.28906679153442	2.67028403282166	125.295402526855	0.256461888551712	0.551030099391937	34.7038383483887	5.52333498001099	-5506.44287109375	4.109385434	15.5963096618652
SAMEA2732238	ERR1756042	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_091									-34.173	-73.0814	5.00	20.00	nano	5	1289.68005371094	0	4	38	8.19781589508057	3	14.96755027771	4	-0.0506447590887547	4.65134382247925	88.2153778076172	168.293304443359	0.399851888418198	35.1837692260742	3.88407802581787	3.86800694465637	126.763298034668	1.78390002250671	0.66832822561264	34.5337715148926	5.38004207611084	-4541.18505859375	15.29528596	15.902663230896
SAMEA2732245	ERR1756348	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	South Pacific Ocean		DCM	35		TARA_093									-33.9477	-73.0635	180.00	2000.00	meso	35	1146.39599609375	0	4	38	8.19951820373535	3	15	4	-0.0525495000183582	1.10624694824219	83.3924713134766	160.501205444336	0.386469811201096	35.043628692627	3.88674211502075	3.86793994903564	127.700897216797	1.77745997905731	0.650824427604675	34.5414085388184	5.37419700622559	-5318.9208984375	11.28888017	17.5960350036621
SAMEA2732267	ERR1755931	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Pacific Ocean	North Pacific Ocean		DCM	80		TARA_129									6.6433	-153.0842	5.00	20.00	nano	80	313.510711669922	7.11859893798828	2	40.9756202697754	8.21882057189941	2	28	1	0.246627300977707	0.704490125179291	48.9697303771973	45.9791793823242	0.0611819587647915	35.5358505249023	3.98696088790894	3.76369690895081	141.94709777832	1.42710995674133	0.341266095638275	34.6394309997559	6.9629921913147	-5045.169921875	1.386195455	7.28676271438599
SAMEA2732277	ERR1756179	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_139									6.48	-95.0153	20.00	180.00	micro	5	321.849792480469	0	2	41	8.21293640136719	2	27	3	0.0569794289767742	0.268009513616562	31.7108592987061	56.771110534668	0.0798808634281158	39.135368347168	2.86300802230835	4.81716299057007	157.339492797852	1.86107099056244	0.314236611127853	34.6634483337402	6.8368091583252	-3744.15502929688	2.118528254	8.36423683166504
SAMEA2732299	ERR1756178	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	South Atlantic Ocean		Surface	5		TARA_080									-40.6297	-52.0503	20.00	180.00	micro	5	775.461669921875	0	5	33	8.0670280456543	3	17	5	0.0665799230337143	0.366711109876633	79.1592636108398	101.637702941895	0.289013087749481	33.7197113037109	5.28695821762085	2.67189598083496	125.416801452637	0.25700169801712	0.546796977519989	34.7040710449219	5.53920793533325	-5542.712890625	4.109385434	9.27603626251221
SAMEA2732304	ERR1756016	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_089									-57.7558	-67.0324	180.00	2000.00	meso	5	229.733306884766	0	17	28	8.10465240478516	16.0426998138428	4.68264579772949	2	0.181170001626015	2.93977093696594	107.75309753418	54.9909286499023	0.175227895379066	32.9312591552734	4.64896678924561	3.17150592803955	120.632598876953	1.26158595085144	1.39962005615234	34.4465408325195	3.1403660774231	-2866.71801757812	1.258290821	24.8744583129883
SAMEA2732322	ERR1756061	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_139									6.4946	-95.0463	180.00	2000.00	meso	5	321.849792480469	0	2	41	8.21293640136719	2	27	3	0.0569794289767742	0.268009513616562	31.7108592987061	57.2963790893555	0.0798808634281158	39.135368347168	2.86300802230835	4.81716299057007	157.339492797852	1.86107099056244	0.314236611127853	34.6634483337402	6.8368091583252	-3744.15502929688	2.118528254	8.36423683166504
SAMEA2732344	ERR1755995	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	South Atlantic Ocean		DCM	85		TARA_080									-40.6083	-51.9557	180.00	2000.00	meso	85	779.184875488281	0	5	33	8.06697654724121	3	17	5.06334781646729	0.0760380923748016	0.406792610883713	79.1864929199219	99.6496887207031	0.291509687900543	33.7173194885254	5.26484203338623	2.68879890441895	126.689002990723	0.262661010026932	0.502416610717773	34.7071685791016	5.57320690155029	-5647.02685546875	4.087540186	9.27603626251221
SAMEA2732360	ERR1755880	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_087									-63.8767	-56.091	180.00	2000.00	meso	5	388.587890625	0	21	30.9913597106934	8.15202903747559	61	-1	1	-0.00611053220927715	0.345924288034439	48.9499702453613	138.340805053711	6.35495710372925	28.8661594390869	6.55186891555786	1.74735796451569	74.6382369995117	-1.43706095218658	1.65919995307922	34.4889106750488	-1.21103298664093	-445.410705566406	16.78045637	11.9145383834839
SAMEA2732362	ERR1756053	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Southern Ocean	Southern Ocean		Surface	5		TARA_089									-57.7739	-66.9698	20.00	180.00	micro	5	229.078994750977	0	17	28	8.10482501983643	16.0396499633789	4.8174729347229	2	0.191597104072571	3.31535506248474	108.483703613281	54.9780693054199	0.174249604344368	32.9009590148926	4.60054588317871	3.20710206031799	114.674896240234	1.37099003791809	1.44653499126434	34.4509696960449	3.13474702835083	-2722.77197265625	1.233241307	24.8744583129883
SAMEA2732363	ERR1756194	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_096									-29.6954	-101.1897	20.00	180.00	micro	5	109	5.43121099472046	3	40	8.20899963378906	2	21	6	0.00339218904264271	0.700135111808777	103.291198730469	22.734790802002	0.0378588996827602	34.6516990661621	3.77480006217957	3.90610003471375	122.160697937012	1.81980001926422	0.274100005626678	34.6226005554199	7.29028701782227	-3336.3759765625	0.888284788	2.67131686210632
SAMEA2732369	ERR1755909	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	South Pacific Ocean		Surface	5		TARA_097									-28.1237	-107.5498	180.00	2000.00	meso	5	114.062103271484	7.56660223007202	3	40.0114402770996	8.20899963378906	3	22	5	0.00528458878397942	2.16285991668701	82.9898071289062	21.2845993041992	0.0352546386420727	34.7430000305176	3.71140003204346	3.97490000724792	125.96549987793	1.83210003376007	0.232858404517174	34.705810546875	7.99293422698975	-2921.80810546875	0.920123905	2.81114840507507
SAMEA2732373	ERR1756184	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_136									17.0149	-118.9173	5.00	20.00	nano	5	358.994812011719	6	1	41.2922401428223	8.19246959686279	2	25	3	0.0213613193482161	0.656129419803619	76.7050170898438	35.6652984619141	0.0541634298861027	37.5547485351562	3.1268150806427	4.54805612564087	164.769805908203	1.507208943367	0.255709111690521	34.5674591064453	7.04166316986084	-3927.42211914062	1.564879029	5.21551990509033
SAMEA2732378	ERR1756022	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Pacific Ocean	North Pacific Ocean		Surface	5		TARA_137									14.1927	-116.6474	20.00	180.00	micro	5	293	5.80808401107788	2	43.6862182617188	8.20494270324707	2	27	2	-0.0331600792706013	0.109220199286938	94.7603378295898	42.9253692626953	0.0659282132983208	37.6179008483887	3.36610007286072	4.39930009841919	160.270706176758	1.52119994163513	0.233600005507469	34.6380195617676	7.12252902984619	-4109.90576171875	1.586580579	5.71489763259888
SAMEA2732399	ERR1756269	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	South Atlantic Ocean		DCM	85		TARA_080									-40.6154	-51.9351	20.00	180.00	micro	85	779.184875488281	0	5	33	8.06697654724121	3	17	5.06334781646729	0.0760380923748016	0.406792610883713	79.1864929199219	99.6496887207031	0.291509687900543	33.7173194885254	5.26484203338623	2.68879890441895	126.689002990723	0.262661010026932	0.502416610717773	34.7071685791016	5.57320690155029	-5647.02685546875	4.087540186	9.27603626251221
SAMEA2732401	ERR1759705	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	South Atlantic Ocean		DCM	35		TARA_081									-44.5455	-52.3242	180.00	2000.00	meso	35	655.946594238281	0	8	30	8.09798336029053	3	12.7670202255249	7.97677898406982	-0.0758420825004578	0.15266390144825	90.9292907714844	120.838096618652	0.346082985401154	33.8307189941406	5.18410682678223	2.82185196876526	126.174003601074	0.272428810596466	0.587800025939941	34.5477981567383	3.80055809020996	-5908.5419921875	3.741146643	13.8608837127686
SAMEA2732412	ERR1756060	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	South Atlantic Ocean		Surface	5		TARA_083									-54.3826	-65.051	180.00	2000.00	meso	5	980.260681152344	0	14.9897298812866	31.0071296691895	8.16201019287109	7.98972606658936	7	3.97393202781677	0.0239738896489143	0.0242321603000164	106.655296325684	205.442901611328	0.497308611869812	17.3839702606201	6.91059398651123	0.114658698439598	8.85047817230225	5.48150014877319	1.31574904918671	29.7376308441162	5.11186218261719	-105.842796325684	42.96971473	32.5328407287598
